CH1,Start,Increment,
Volt,-4.90000e-02,5.00000e-04
1.32e-02,
4.20e-03,
4.80e-03,
1.14e-02,
1.28e-02,
4.40e-03,
1.22e-02,
4.60e-03,
4.00e-03,
1.24e-02,
1.26e-02,
4.20e-03,
1.28e-02,
4.60e-03,
1.26e-02,
4.80e-03,
1.32e-02,
4.20e-03,
1.22e-02,
4.20e-03,
1.32e-02,
4.80e-03,
1.32e-02,
4.00e-03,
1.22e-02,
3.20e-03,
1.34e-02,
5.20e-03,
1.22e-02,
3.40e-03,
1.30e-02,
4.80e-03,
4.20e-03,
1.30e-02,
3.40e-03,
1.24e-02,
4.60e-03,
1.24e-02,
1.32e-02,
4.00e-03,
1.26e-02,
3.60e-03,
4.60e-03,
1.20e-02,
1.22e-02,
4.60e-03,
1.30e-02,
3.60e-03,
1.26e-02,
4.40e-03,
1.38e-02,
4.00e-03,
1.40e-02,
3.80e-03,
1.20e-02,
4.00e-03,
1.20e-02,
5.00e-03,
1.30e-02,
4.60e-03,
1.28e-02,
4.80e-03,
1.22e-02,
4.00e-03,
4.40e-03,
1.26e-02,
4.80e-03,
1.36e-02,
1.18e-02,
4.60e-03,
1.28e-02,
4.20e-03,
1.26e-02,
3.60e-03,
1.46e-02,
4.00e-03,
4.80e-03,
1.24e-02,
1.38e-02,
3.80e-03,
4.20e-03,
1.26e-02,
4.80e-03,
1.34e-02,
1.34e-02,
4.60e-03,
5.00e-03,
1.22e-02,
1.34e-02,
5.00e-03,
1.32e-02,
5.80e-03,
1.34e-02,
4.00e-03,
1.38e-02,
4.20e-03,
1.18e-02,
4.80e-03,
2.06e-02,
6.20e-03,
1.18e-02,
4.40e-03,
1.32e-02,
4.20e-03,
1.44e-02,
5.00e-03,
1.32e-02,
4.20e-03,
1.28e-02,
4.40e-03,
1.34e-02,
4.80e-03,
1.34e-02,
4.60e-03,
1.20e-02,
4.60e-03,
4.40e-03,
2.00e-02,
1.98e-02,
4.40e-03,
1.30e-02,
4.00e-03,
1.42e-02,
3.80e-03,
5.40e-03,
1.30e-02,
1.38e-02,
3.60e-03,
1.20e-02,
3.20e-03,
1.34e-02,
4.40e-03,
1.28e-02,
4.00e-03,
4.20e-03,
2.00e-02,
1.92e-02,
4.40e-03,
4.40e-03,
1.30e-02,
4.20e-03,
1.34e-02,
4.40e-03,
1.32e-02,
1.24e-02,
4.00e-03,
1.18e-02,
4.80e-03,
1.36e-02,
3.60e-03,
1.38e-02,
3.80e-03,
5.20e-03,
2.00e-02,
2.06e-02,
4.40e-03,
1.20e-02,
4.00e-03,
4.80e-03,
1.32e-02,
3.20e-03,
1.26e-02,
1.22e-02,
4.20e-03,
4.60e-03,
1.20e-02,
4.40e-03,
1.32e-02,
4.80e-03,
1.42e-02,
4.80e-03,
1.94e-02,
1.90e-02,
4.40e-03,
4.00e-03,
1.24e-02,
1.28e-02,
4.20e-03,
4.40e-03,
1.46e-02,
4.60e-03,
1.28e-02,
1.32e-02,
4.00e-03,
1.20e-02,
4.80e-03,
4.40e-03,
1.30e-02,
4.00e-03,
1.20e-02,
8.60e-03,
2.00e-02,
1.68e-02,
4.60e-03,
4.00e-03,
1.22e-02,
4.60e-03,
1.36e-02,
3.80e-03,
1.28e-02,
4.00e-03,
1.22e-02,
4.20e-03,
1.26e-02,
4.40e-03,
1.26e-02,
4.40e-03,
1.24e-02,
4.80e-03,
1.92e-02,
1.88e-02,
4.40e-03,
4.20e-03,
1.44e-02,
3.40e-03,
1.20e-02,
3.60e-03,
1.36e-02,
1.20e-02,
3.80e-03,
4.40e-03,
1.32e-02,
4.80e-03,
1.38e-02,
1.22e-02,
4.80e-03,
5.20e-03,
1.94e-02,
1.94e-02,
4.80e-03,
4.40e-03,
1.18e-02,
1.22e-02,
5.00e-03,
4.80e-03,
1.34e-02,
1.18e-02,
3.60e-03,
1.36e-02,
4.40e-03,
1.28e-02,
4.80e-03,
1.22e-02,
4.60e-03,
3.60e-03,
2.10e-02,
1.96e-02,
4.80e-03,
1.28e-02,
4.20e-03,
4.60e-03,
1.22e-02,
3.60e-03,
1.24e-02,
4.00e-03,
1.40e-02,
4.00e-03,
1.34e-02,
1.18e-02,
3.40e-03,
1.22e-02,
4.00e-03,
4.00e-03,
1.92e-02,
2.12e-02,
4.20e-03,
1.32e-02,
3.80e-03,
4.80e-03,
1.26e-02,
4.80e-03,
1.32e-02,
3.60e-03,
1.24e-02,
4.00e-03,
1.34e-02,
4.80e-03,
1.30e-02,
1.18e-02,
4.00e-03,
1.24e-02,
3.80e-03,
5.20e-03,
2.02e-02,
1.84e-02,
4.60e-03,
1.34e-02,
4.00e-03,
1.26e-02,
4.60e-03,
4.80e-03,
1.22e-02,
4.60e-03,
1.30e-02,
4.20e-03,
1.26e-02,
1.22e-02,
4.80e-03,
4.40e-03,
1.20e-02,
4.80e-03,
1.94e-02,
1.82e-02,
4.00e-03,
5.00e-03,
1.26e-02,
4.60e-03,
1.24e-02,
1.20e-02,
3.80e-03,
4.40e-03,
1.30e-02,
4.20e-03,
1.28e-02,
4.40e-03,
1.26e-02,
5.00e-03,
1.26e-02,
4.60e-03,
1.96e-02,
1.88e-02,
3.80e-03,
4.60e-03,
1.28e-02,
1.30e-02,
4.40e-03,
1.20e-02,
4.00e-03,
4.60e-03,
1.26e-02,
4.60e-03,
1.32e-02,
1.22e-02,
4.80e-03,
4.40e-03,
1.24e-02,
3.60e-03,
1.96e-02,
1.90e-02,
3.80e-03,
4.60e-03,
1.30e-02,
1.22e-02,
4.00e-03,
1.26e-02,
4.40e-03,
4.40e-03,
1.16e-02,
4.20e-03,
1.34e-02,
1.26e-02,
4.20e-03,
1.16e-02,
4.40e-03,
4.00e-03,
2.06e-02,
1.88e-02,
5.60e-03,
4.60e-03,
1.12e-02,
4.00e-03,
1.28e-02,
3.80e-03,
1.34e-02,
1.26e-02,
3.20e-03,
4.20e-03,
1.38e-02,
3.20e-03,
1.30e-02,
4.40e-03,
1.28e-02,
3.20e-03,
1.32e-02,
4.80e-03,
2.08e-02,
1.76e-02,
3.60e-03,
3.60e-03,
1.22e-02,
4.80e-03,
1.22e-02,
1.18e-02,
4.20e-03,
1.20e-02,
4.00e-03,
4.60e-03,
1.16e-02,
3.80e-03,
1.20e-02,
4.80e-03,
1.24e-02,
4.60e-03,
1.90e-02,
1.94e-02,
4.80e-03,
4.80e-03,
1.26e-02,
1.22e-02,
4.40e-03,
3.80e-03,
1.34e-02,
1.24e-02,
3.20e-03,
4.40e-03,
1.30e-02,
4.00e-03,
1.30e-02,
4.00e-03,
1.24e-02,
4.40e-03,
1.90e-02,
1.90e-02,
5.00e-03,
4.40e-03,
1.26e-02,
4.40e-03,
1.22e-02,
1.20e-02,
4.60e-03,
4.40e-03,
1.28e-02,
4.80e-03,
1.30e-02,
3.40e-03,
1.40e-02,
3.80e-03,
1.18e-02,
4.00e-03,
1.96e-02,
1.90e-02,
3.80e-03,
1.38e-02,
2.80e-03,
4.00e-03,
1.22e-02,
1.28e-02,
3.80e-03,
1.20e-02,
4.80e-03,
4.60e-03,
1.40e-02,
4.00e-03,
1.20e-02,
3.40e-03,
1.30e-02,
4.80e-03,
1.74e-02,
1.94e-02,
6.40e-03,
1.28e-02,
4.60e-03,
4.80e-03,
1.22e-02,
4.80e-03,
1.32e-02,
4.20e-03,
1.24e-02,
3.80e-03,
1.26e-02,
3.80e-03,
1.18e-02,
4.60e-03,
1.28e-02,
4.60e-03,
1.20e-02,
4.80e-03,
2.04e-02,
1.82e-02,
4.00e-03,
4.60e-03,
1.26e-02,
3.60e-03,
1.36e-02,
1.18e-02,
4.20e-03,
4.60e-03,
1.26e-02,
4.40e-03,
1.32e-02,
4.80e-03,
1.32e-02,
4.80e-03,
1.30e-02,
4.20e-03,
2.00e-02,
1.90e-02,
4.40e-03,
4.00e-03,
1.22e-02,
1.30e-02,
4.40e-03,
4.20e-03,
1.28e-02,
4.40e-03,
1.32e-02,
4.00e-03,
1.30e-02,
4.80e-03,
1.34e-02,
3.80e-03,
1.30e-02,
3.60e-03,
1.86e-02,
1.90e-02,
4.80e-03,
4.60e-03,
1.50e-02,
3.40e-03,
1.28e-02,
4.40e-03,
1.28e-02,
4.60e-03,
1.26e-02,
4.00e-03,
1.36e-02,
1.26e-02,
5.00e-03,
1.30e-02,
3.60e-03,
4.00e-03,
1.92e-02,
1.90e-02,
5.80e-03,
3.80e-03,
1.28e-02,
1.24e-02,
4.20e-03,
4.00e-03,
1.42e-02,
4.20e-03,
1.30e-02,
5.20e-03,
1.24e-02,
4.40e-03,
1.28e-02,
5.00e-03,
1.36e-02,
4.20e-03,
1.30e-02,
1.96e-02,
8.40e-03,
4.80e-03,
1.30e-02,
1.18e-02,
4.80e-03,
4.00e-03,
1.36e-02,
4.80e-03,
1.28e-02,
2.80e-03,
1.40e-02,
4.00e-03,
1.22e-02,
4.60e-03,
1.26e-02,
4.40e-03,
1.34e-02,
4.00e-03,
1.94e-02,
1.82e-02,
4.20e-03,
1.20e-02,
4.20e-03,
4.80e-03,
1.22e-02,
5.00e-03,
1.32e-02,
1.24e-02,
4.20e-03,
4.20e-03,
1.32e-02,
1.16e-02,
3.80e-03,
1.26e-02,
4.40e-03,
5.00e-03,
1.90e-02,
1.82e-02,
4.60e-03,
1.26e-02,
4.20e-03,
4.20e-03,
1.26e-02,
3.40e-03,
1.22e-02,
4.20e-03,
1.20e-02,
4.00e-03,
1.18e-02,
4.80e-03,
1.22e-02,
3.00e-03,
1.16e-02,
4.40e-03,
1.96e-02,
1.82e-02,
4.20e-03,
4.00e-03,
1.32e-02,
4.00e-03,
1.38e-02,
4.80e-03,
1.40e-02,
3.60e-03,
1.38e-02,
3.80e-03,
1.18e-02,
4.00e-03,
1.26e-02,
3.80e-03,
1.40e-02,
4.40e-03,
1.94e-02,
1.92e-02,
4.80e-03,
3.80e-03,
1.24e-02,
3.60e-03,
1.30e-02,
3.80e-03,
1.36e-02,
1.22e-02,
5.00e-03,
4.40e-03,
1.26e-02,
3.40e-03,
1.24e-02,
1.24e-02,
3.80e-03,
1.12e-02,
4.20e-03,
7.80e-03,
2.14e-02,
1.56e-02,
4.00e-03,
3.80e-03,
1.26e-02,
1.22e-02,
4.20e-03,
4.00e-03,
1.22e-02,
3.40e-03,
