CH1,Start,Increment,
Volt,2.43520e-01,2.00000e-05
3.92e-02,
4.64e-02,
4.00e-02,
4.56e-02,
4.64e-02,
4.80e-03,
4.00e-03,
1.20e-02,
7.20e-03,
1.12e-02,
1.20e-02,
6.40e-03,
5.60e-03,
1.36e-02,
1.20e-02,
7.20e-03,
1.36e-02,
6.40e-03,
1.20e-02,
6.40e-03,
7.20e-03,
1.28e-02,
1.28e-02,
6.40e-03,
1.28e-02,
6.40e-03,
5.60e-03,
1.36e-02,
6.40e-03,
1.20e-02,
7.20e-03,
1.28e-02,
1.44e-02,
6.40e-03,
1.36e-02,
7.20e-03,
6.40e-03,
1.20e-02,
7.20e-03,
1.20e-02,
6.40e-03,
1.20e-02,
1.20e-02,
6.40e-03,
6.40e-03,
1.44e-02,
8.80e-03,
1.44e-02,
1.28e-02,
6.40e-03,
7.20e-03,
1.28e-02,
1.20e-02,
6.40e-03,
1.36e-02,
6.40e-03,
7.20e-03,
1.28e-02,
5.60e-03,
1.28e-02,
1.20e-02,
6.40e-03,
6.40e-03,
1.20e-02,
7.20e-03,
1.44e-02,
1.36e-02,
5.60e-03,
1.20e-02,
6.40e-03,
1.28e-02,
6.40e-03,
6.40e-03,
1.28e-02,
6.40e-03,
1.28e-02,
6.40e-03,
1.52e-02,
6.40e-03,
1.28e-02,
1.20e-02,
6.40e-03,
1.28e-02,
7.20e-03,
1.20e-02,
6.40e-03,
1.12e-02,
7.20e-03,
8.00e-03,
1.36e-02,
5.60e-03,
1.20e-02,
7.20e-03,
1.20e-02,
7.20e-03,
1.36e-02,
1.28e-02,
6.40e-03,
7.20e-03,
1.28e-02,
1.20e-02,
5.60e-03,
6.40e-03,
1.28e-02,
1.44e-02,
8.00e-03,
1.28e-02,
6.40e-03,
7.20e-03,
1.28e-02,
1.20e-02,
6.40e-03,
1.12e-02,
5.60e-03,
1.20e-02,
6.40e-03,
6.40e-03,
1.28e-02,
1.28e-02,
7.20e-03,
5.60e-03,
1.28e-02,
1.20e-02,
6.40e-03,
1.12e-02,
6.40e-03,
7.20e-03,
1.36e-02,
6.40e-03,
1.20e-02,
1.20e-02,
5.60e-03,
1.04e-02,
4.80e-03,
5.60e-03,
1.20e-02,
7.20e-03,
1.20e-02,
1.20e-02,
6.40e-03,
1.28e-02,
7.20e-03,
6.40e-03,
1.28e-02,
7.20e-03,
1.28e-02,
5.60e-03,
1.20e-02,
6.40e-03,
1.12e-02,
1.28e-02,
6.40e-03,
8.00e-03,
1.44e-02,
6.40e-03,
1.28e-02,
6.40e-03,
1.28e-02,
6.40e-03,
1.20e-02,
1.28e-02,
6.40e-03,
8.00e-03,
1.52e-02,
1.52e-02,
5.60e-03,
1.28e-02,
6.40e-03,
1.28e-02,
5.60e-03,
1.28e-02,
6.40e-03,
1.28e-02,
6.40e-03,
7.20e-03,
1.20e-02,
1.36e-02,
5.60e-03,
5.60e-03,
1.12e-02,
7.20e-03,
1.20e-02,
1.20e-02,
4.80e-03,
1.12e-02,
5.60e-03,
6.40e-03,
1.28e-02,
1.12e-02,
6.40e-03,
7.20e-03,
1.20e-02,
6.40e-03,
1.20e-02,
1.20e-02,
5.60e-03,
1.12e-02,
6.40e-03,
6.40e-03,
1.20e-02,
6.40e-03,
1.36e-02,
5.60e-03,
1.12e-02,
7.20e-03,
1.12e-02,
1.12e-02,
4.80e-03,
1.20e-02,
6.40e-03,
5.60e-03,
1.20e-02,
7.20e-03,
1.36e-02,
1.28e-02,
5.60e-03,
1.20e-02,
6.40e-03,
7.20e-03,
1.28e-02,
6.40e-03,
1.36e-02,
1.36e-02,
8.00e-03,
1.60e-02,
7.20e-03,
5.60e-03,
1.36e-02,
1.20e-02,
6.40e-03,
1.20e-02,
5.60e-03,
1.20e-02,
5.60e-03,
5.60e-03,
1.44e-02,
5.60e-03,
1.44e-02,
1.28e-02,
4.80e-03,
6.40e-03,
1.20e-02,
1.28e-02,
4.80e-03,
5.60e-03,
1.60e-02,
1.36e-02,
5.60e-03,
5.60e-03,
1.44e-02,
6.40e-03,
1.20e-02,
1.36e-02,
6.40e-03,
5.60e-03,
1.20e-02,
1.12e-02,
5.60e-03,
7.20e-03,
1.20e-02,
1.28e-02,
5.60e-03,
5.60e-03,
6.24e-02,
5.68e-02,
5.12e-02,
5.68e-02,
5.04e-02,
5.20e-02,
5.68e-02,
5.12e-02,
5.68e-02,
5.60e-02,
5.12e-02,
5.20e-02,
5.68e-02,
5.76e-02,
5.04e-02,
5.04e-02,
5.92e-02,
5.84e-02,
5.20e-02,
5.68e-02,
5.20e-02,
5.60e-02,
5.20e-02,
5.04e-02,
5.68e-02,
5.12e-02,
5.84e-02,
5.60e-02,
5.12e-02,
4.96e-02,
5.76e-02,
5.12e-02,
5.68e-02,
5.12e-02,
5.68e-02,
5.68e-02,
5.04e-02,
5.76e-02,
5.12e-02,
5.04e-02,
5.76e-02,
5.60e-02,
4.96e-02,
5.12e-02,
5.68e-02,
5.68e-02,
5.12e-02,
5.60e-02,
5.12e-02,
5.60e-02,
3.20e-03,
5.60e-03,
3.44e-02,
2.64e-02,
3.28e-02,
3.28e-02,
2.72e-02,
2.64e-02,
3.28e-02,
3.28e-02,
2.72e-02,
2.72e-02,
3.36e-02,
3.28e-02,
2.72e-02,
3.20e-02,
2.56e-02,
3.28e-02,
2.56e-02,
3.28e-02,
2.72e-02,
2.64e-02,
3.28e-02,
3.28e-02,
2.72e-02,
3.52e-02,
2.88e-02,
2.80e-02,
3.44e-02,
3.28e-02,
2.72e-02,
2.80e-02,
3.20e-02,
3.28e-02,
2.64e-02,
2.80e-02,
3.28e-02,
2.64e-02,
3.44e-02,
2.72e-02,
3.20e-02,
2.72e-02,
3.36e-02,
3.44e-02,
2.72e-02,
3.28e-02,
2.64e-02,
2.72e-02,
3.44e-02,
3.36e-02,
2.48e-02,
4.80e-03,
5.12e-02,
4.80e-02,
3.92e-02,
4.08e-02,
4.64e-02,
4.48e-02,
3.84e-02,
4.64e-02,
3.92e-02,
3.76e-02,
4.64e-02,
4.00e-02,
4.64e-02,
4.00e-02,
4.56e-02,
3.92e-02,
4.56e-02,
4.00e-02,
4.64e-02,
3.92e-02,
4.72e-02,
4.64e-02,
4.00e-02,
3.92e-02,
4.48e-02,
4.56e-02,
3.92e-02,
4.00e-02,
4.64e-02,
4.64e-02,
4.08e-02,
4.80e-02,
4.00e-02,
4.64e-02,
4.00e-02,
4.00e-02,
4.56e-02,
4.00e-02,
4.64e-02,
4.64e-02,
3.92e-02,
3.84e-02,
4.64e-02,
4.56e-02,
4.00e-02,
4.00e-02,
4.64e-02,
3.84e-02,
4.56e-02,
4.72e-02,
3.20e-03,
4.00e-03,
5.12e-02,
4.64e-02,
4.00e-02,
4.56e-02,
3.76e-02,
4.00e-02,
4.64e-02,
4.56e-02,
3.92e-02,
